Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Central Pennsylvania,416580-G01,416580,PINE GROVE,MAIN OFFICE,103 SNYDER AVE,SCHUYLKILL,PINE GROVE,PA,17963-9998,Active,Owned,1377529,X1A520,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1985,"4,250"
Western Pennsylvania,416617-G01,416617,PITTSBURGH,BLAWNOX BRANCH,1310 OLD FREEPORT RD,ALLEGHENY,PITTSBURGH,PA,15238-9998,Active,Owned,1436381,X17249,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1984,"9,072"
Western Pennsylvania,416608-G14,416624,PITTSBURGH,CASTLE SHANNON,370 CASTLE SHANNON BLVD,ALLEGHENY,PITTSBURGH,PA,15234-9998,Active,Owned,1436403,X17531,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,7/1/1983,"17,696"
Western Pennsylvania,416625-G01,416625,PITTSBURGH,CEDARHURST BR,1099 BOWER HILL RD,ALLEGHENY,PITTSBURGH,PA,15243-9998,Active,Owned,1436405,X17550,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1967,"7,340"
Western Pennsylvania,416628-G01,416628,PITTSBURGH,EAST LIBERTY STATION,6360 BROAD ST,ALLEGHENY,PITTSBURGH,PA,15206-9998,Active,Owned,1361765,X18121,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"29,872"
Western Pennsylvania,416628-G01,416628,PITTSBURGH,EAST LIBERTY STATION,6360 BROAD ST,ALLEGHENY,PITTSBURGH,PA,15206-9998,Active,Owned,1436860,X1C737,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"29,872"
Western Pennsylvania,416608-G29,416608,PITTSBURGH,EAST LIBERTY VMF,6360 BROAD ST,ALLEGHENY,PITTSBURGH,PA,15206-4046,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1976,0
Western Pennsylvania,416609-G56,416609,PITTSBURGH,FLAMMABLE STORAGE,1001 CALIFORNIA AVE,ALLEGHENY,PITTSBURGH,PA,15290-9998,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,No,4/1/1988,954
Western Pennsylvania,416633-G01,416633,PITTSBURGH,GREENTREE BRANCH&VMF,770 TRUMBULL DR BLDG 2,ALLEGHENY,PITTSBURGH,PA,15205-4363,Active,Owned,1365636,X1C736,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1973,"61,219"
Western Pennsylvania,416633-G01,416633,PITTSBURGH,GREENTREE BRANCH&VMF,770 TRUMBULL DR BLDG 2,ALLEGHENY,PITTSBURGH,PA,15205-4363,Active,Owned,1436469,X18723,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1973,"61,219"
Western Pennsylvania,416609-G55,416609,PITTSBURGH,HAMPER REPAIR SHOP,1001 CALIFORNIA AVE,ALLEGHENY,PITTSBURGH,PA,15290-9998,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,No,4/1/1988,"1,134"
Western Pennsylvania,416634-G01,416634,PITTSBURGH,HAZELWOOD STATION,5020 2ND AVE,ALLEGHENY,PITTSBURGH,PA,15207-9998,Active,Owned,1366590,X18835,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1985,"7,199"
Western Pennsylvania,416637-G01,416637,PITTSBURGH,MCKNIGHT/WESTVIEW BRA,4981 MCKNIGHT RD,ALLEGHENY,PITTSBURGH,PA,15237-9998,Active,Owned,1436522,X19692,Post Office,Branch,Unknown,Unknown,Yes,3/1/1982,"21,437"
Western Pennsylvania,416607-G01,416607,PITTSBURGH,NDC,300 BRUSH CREEK RD,ALLEGHENY,WARRENDALE,PA,15095-1002,Active,Owned,1436397,X17437,Post Office,Finance Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,8/1/1975,"497,521"
Western Pennsylvania,416607-G01,416607,PITTSBURGH,NDC,300 BRUSH CREEK RD,ALLEGHENY,WARRENDALE,PA,15095-1002,Active,Owned,1436575,X1A542,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,8/1/1975,"497,521"
Western Pennsylvania,416607-G01,416607,PITTSBURGH,NDC,300 BRUSH CREEK RD,ALLEGHENY,WARRENDALE,PA,15095-1002,Active,Owned,1436861,X1C738,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,8/1/1975,"497,521"
Western Pennsylvania,416647-G01,416647,PITTSBURGH,OAKLAND STATION,347 S BOUQUET ST,ALLEGHENY,PITTSBURGH,PA,15213-9998,Active,Owned,1375794,X1A281,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,12/1/1989,"37,687"
Western Pennsylvania,416609-G10,416609,PITTSBURGH,P&DC,1001 CALIFORNIA AVE RM 2057A,ALLEGHENY,PITTSBURGH,PA,15290-9670,Active,Owned,1000064,8202,Administrative Office,Consumer Affairs Office,Unknown,Unknown,Yes,4/1/1983,"520,717"
Western Pennsylvania,416609-G10,416609,PITTSBURGH,P&DC,1001 CALIFORNIA AVE RM 2057A,ALLEGHENY,PITTSBURGH,PA,15290-9670,Active,Owned,1436576,X1A543,Post Office,Main Post Office,Unknown,Unknown,Yes,4/1/1983,"520,717"
Western Pennsylvania,416609-G10,416609,PITTSBURGH,P&DC,1001 CALIFORNIA AVE RM 2057A,ALLEGHENY,PITTSBURGH,PA,15290-9670,Active,Owned,1436867,X1C759,Administrative Office,District Administrative Office (DM),Unknown,Unknown,Yes,4/1/1983,"520,717"
Western Pennsylvania,416609-G10,416609,PITTSBURGH,P&DC,1001 CALIFORNIA AVE RM 2057A,ALLEGHENY,PITTSBURGH,PA,15290-9670,Active,Owned,1441246,X1A541,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,4/1/1983,"520,717"
Western Pennsylvania,416654-G01,416654,PITTSBURGH,PLEASANT HILL,500 REGIS AVE,ALLEGHENY,PITTSBURGH,PA,15236-9998,Active,Owned,1436743,X1C184,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1993,"37,770"
Western Pennsylvania,416608-G06,416658,PITTSBURGH,SOUTH HILLS BR,3038 W LIBERTY AVE,ALLEGHENY,PITTSBURGH,PA,15216-9998,Active,Owned,1436632,X1B141,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"8,759"
Western Pennsylvania,416608-G07,416608,PITTSBURGH,SQUIRREL HILL STATION,1800 MURRAY AVE,ALLEGHENY,PITTSBURGH,PA,15217-9998,Active,Owned,1382652,X1B222,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"9,570"
Western Pennsylvania,416609-G54,416609,PITTSBURGH,STORAGE FACILITY,900 PENNSYLVANIA AVE,ALLEGHENY,PITTSBURGH,PA,15233-1409,Active,Owned,1454324,14728,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1988,"40,837"
Western Pennsylvania,416662-G01,416662,PITTSBURGH,UPPER ST CLAIR BR,2211 LESNETT RD,ALLEGHENY,PITTSBURGH,PA,15241-9998,Active,Owned,1436698,X1B654,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1988,"13,426"
Western Pennsylvania,416608-G20,416608,PITTSBURGH,VMF,1136 WESTERN AVE,ALLEGHENY,PITTSBURGH,PA,15233-9721,Active,Owned,1436857,X1C733,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1975,"40,545"
Western Pennsylvania,416608-G37,416608,PITTSBURGH,VMF AT GMF,1001 CALIFORNIA AVE.,ALLEGHENY,PITTSBURGH,PA,15212-9998,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1983,0
Western Pennsylvania,416607-G02,416607,PITTSBURGH,VMF AT NDC,R.D.#2,ALLEGHENY,PITTSBURGH,PA,15230-9998,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1975,0
Central Pennsylvania,416616-G01,416616,PITTSTON,MAIN OFFICE,11 DOCK ST,LUZERNE,PITTSTON,PA,18640-9998,Active,Owned,1377681,X1A545,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1926,"21,730"
Central Pennsylvania,416664-G01,416664,PLYMOUTH,MAIN OFFICE,150 W MAIN ST,LUZERNE,PLYMOUTH,PA,18651-9998,Active,Owned,1377855,X1A582,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1935,"9,918"
Central Pennsylvania,416764-G01,416764,PORT ROYAL,MAIN OFFICE,220 N 3RD ST,JUNIATA,PORT ROYAL,PA,17082-9998,Active,Owned,1378111,X1A615,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1987,"2,002"
Philadelphia Metropolitan,416780-G01,416780,POTTSTOWN,MAIN OFFICE,770 E HIGH ST,MONTGOMERY,POTTSTOWN,PA,19464-9998,Active,Owned,1378253,X1A630,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1978,"19,365"
Central Pennsylvania,416784-G02,416784,POTTSVILLE,MAIN OFFICE,450 N CENTRE ST,SCHUYLKILL,POTTSVILLE,PA,17901-9998,Active,Owned,1378254,X1A631,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1997,"31,410"
Philadelphia Metropolitan,416828-G01,416828,PROSPECT PARK,MAIN OFFICE,811 11TH AVE,DELAWARE,PROSPECT PARK,PA,19076-9998,Active,Owned,1378481,X1A654,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1953,"2,338"
Western Pennsylvania,416840-G02,416840,PUNXSUTAWNEY,MAIN OFFICE,553 E MAHONING ST,JEFFERSON,PUNXSUTAWNEY,PA,15767-9998,Active,Owned,1436586,X1A667,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1999,"12,415"
Philadelphia Metropolitan,416856-G02,416856,QUAKERTOWN,MAIN OFFICE,165 CALIFORNIA RD,BUCKS,QUAKERTOWN,PA,18951-9998,Active,Owned,1378591,X1A670,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1995,"23,786"
Central Pennsylvania,416860-G01,416860,QUARRYVILLE,MAIN OFFICE,220 W STATE ST,LANCASTER,QUARRYVILLE,PA,17566-9998,Active,Owned,1378599,X1A671,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1986,"6,307"
Central Pennsylvania,416928-G01,416929,READING,DOWNTOWN STATION,59 N 5TH ST,BERKS,READING,PA,19601-3435,Active,Owned,1436428,X17997,Post Office,Finance Station - No Delivery,"USPS Building, Transferred","USPS Land, Transferred",Yes,9/1/1940,"56,762"
Central Pennsylvania,416926-G05,416928,READING,P&DF,2100 N 13TH ST,BERKS,READING,PA,19612-0001,Active,Owned,1436595,X1A704,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1986,"105,000"
Central Pennsylvania,416926-G05,416928,READING,P&DF,2100 N 13TH ST,BERKS,READING,PA,19612-0001,Active,Owned,1441247,X1A703,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1986,"105,000"
Central Pennsylvania,416926-G05,416928,READING,P&DF,2100 N 13TH ST,BERKS,READING,PA,19612-0001,Active,Owned,1472109,17383,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1986,"105,000"
Central Pennsylvania,416928-G11,416930,READING,READING STATION,3115 SAINT LAWRENCE AVE,BERKS,READING,PA,19606-9998,Active,Owned,1436540,X19963,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1995,"17,462"
Central Pennsylvania,416928-G08,414410,READING,VMF,2100 N 13TH ST,BERKS,READING,PA,19612-0001,Active,Owned,1436853,X1C727,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1986,"10,800"
Central Pennsylvania,416928-G02,416935,READING,WYOMISSING BRANCH,1021 PENN AVE,BERKS,READING,PA,19610-2000,Active,Owned,1436735,X1C117,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Transferred",Yes,8/1/1983,"10,363"
Central Pennsylvania,416952-G02,416952,RED LION,MAIN OFFICE,500 N MAIN ST,YORK,RED LION,PA,17356-9998,Active,Owned,1378953,X1A714,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1987,"8,585"
Central Pennsylvania,416996-G01,416996,RENOVO,MAIN OFFICE,365 HURON AVE,CLINTON,RENOVO,PA,17764-9998,Active,Owned,1379093,X1A733,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"5,678"
Western Pennsylvania,417052-G03,417052,RICHEYVILLE,MAIN OFFICE MODULAR,3147 NATIONAL PIKE,WASHINGTON,RICHEYVILLE,PA,15358-1001,Active,Owned,1379213,X1A749,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,9/1/1999,"1,040"
Western Pennsylvania,417076-G01,417076,RIDGWAY,MAIN OFFICE,18 S MILL AVE,ELK,RIDGWAY,PA,15853-1058,Active,Owned,1379326,X1A766,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1918,"6,923"
Philadelphia Metropolitan,417080-G01,417080,RIDLEY PARK,MAIN OFFICE,15 E FELTON ST,DELAWARE,RIDLEY PARK,PA,19078-9997,Active,Owned,1379329,X1A767,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1977,"6,069"
Central Pennsylvania,417108-G01,417108,RIVERSIDE,MAIN OFFICE,390 DEWART ST,NORTHUMBERLAND,RIVERSIDE,PA,17868-9800,Active,Owned,1379477,X1A782,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1964,"1,530"
Western Pennsylvania,417120-G01,417120,ROARING SPRING,MAIN OFFICE,427 E MAIN ST,BLAIR,ROARING SPRING,PA,16673-9998,Active,Owned,1379527,X1A787,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1941,"6,840"
Western Pennsylvania,417136-G01,417136,ROCHESTER,MAIN OFFICE,257 CONNECTICUT AVE,BEAVER,ROCHESTER,PA,15074-9998,Active,Owned,1379596,X1A793,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1932,"10,469"
Central Pennsylvania,417244-G01,417244,ROXBURY,MAIN OFFICE,10970 ROXBURY RD,FRANKLIN,ROXBURY,PA,17251-9800,Active,Owned,1380011,X1A853,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1987,616
Philadelphia Metropolitan,417252-G02,417252,ROYERSFORD,MAIN OFFICE,354 N LEWIS RD,MONTGOMERY,ROYERSFORD,PA,19468-9998,Active,Owned,1380041,X1A855,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1990,"12,318"
Western Pennsylvania,417340-G01,417340,SAINT BENEDICT,MAIN OFFICE,125 POST OFFICE RD,CAMBRIA,SAINT BENEDICT,PA,15773-9998,Active,Owned,1380281,X1A896,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1990,861
Central Pennsylvania,417352-G01,417352,SAINT CLAIR,MAIN OFFICE,10 W CARROLL ST,SCHUYLKILL,SAINT CLAIR,PA,17970-9998,Active,Owned,1380301,X1A898,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1959,"3,138"
Western Pennsylvania,417376-G01,417376,SAINT MARYS,MAIN OFFICE,201 CHESTNUT ST,ELK,SAINT MARYS,PA,15857-1790,Active,Owned,1380409,X1A902,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1941,"10,396"
Central Pennsylvania,417480-G01,417480,SAYRE,MAIN OFFICE,240 DESMOND ST,BRADFORD,SAYRE,PA,18840-9998,Active,Owned,1380908,X1A932,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1929,"13,389"
Central Pennsylvania,417492-G01,417492,SCHAEFFERSTOWN,MAIN OFFICE,608 W MAIN ST,LEBANON,SCHAEFFERSTOWN,PA,17088-9800,Active,Owned,1380929,X1A936,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1962,800
Central Pennsylvania,417512-G01,417512,SCHUYKILL HAVEN,MAIN OFFICE,2 W MAIN ST,SCHUYLKILL,SCHUYLKILL HAVEN,PA,17972-9998,Active,Owned,1380971,X1A950,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1936,"6,591"
Western Pennsylvania,417532-G01,417532,SCOTTDALE,MAIN OFFICE,7 N CHESTNUT ST,WESTMORELAND,SCOTTDALE,PA,15683-9998,Active,Owned,1381013,X1A955,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"5,356"
Central Pennsylvania,417542-G03,417548,SCRANTON,P&DC,2800 STAFFORD AVE,LACKAWANNA,SCRANTON,PA,18505-9998,Active,Owned,1436614,X1A957,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1981,"122,880"
Central Pennsylvania,417542-G03,417548,SCRANTON,P&DC,2800 STAFFORD AVE,LACKAWANNA,SCRANTON,PA,18505-9998,Active,Owned,1441248,X1A956,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1981,"122,880"
Central Pennsylvania,417542-G03,417548,SCRANTON,P&DC,2800 STAFFORD AVE,LACKAWANNA,SCRANTON,PA,18505-9998,Active,Owned,1472110,17384,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1981,"122,880"
Central Pennsylvania,417540-G04,413489,SCRANTON,VMF,2800 STAFFORD AVE,LACKAWANNA,SCRANTON,PA,18505-9371,Active,Owned,1436855,X1C730,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1981,0
Central Pennsylvania,417540-G02,417543,SCRANTON,WEST SCRANTON STATION,127 S MAIN AVE,LACKAWANNA,SCRANTON,PA,18504-9998,Active,Owned,1387183,X1B950,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1928,"7,157"
Central Pennsylvania,417556-G01,417556,SELINSGROVE,MAIN OFFICE,100 S MARKET ST,SNYDER,SELINSGROVE,PA,17870-9998,Active,Owned,1381177,X1A966,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1936,"5,239"
Philadelphia Metropolitan,417560-G01,417560,SELLERSVILLE,MAIN OFFICE,130 N MAIN ST,BUCKS,SELLERSVILLE,PA,18960-9998,Active,Owned,1381181,X1A967,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1935,"5,346"
Western Pennsylvania,417572-G01,417572,SENECA,MAIN OFFICE,130 MEADOW RD,VENANGO,SENECA,PA,16346-9800,Active,Owned,1381213,X1A970,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/2001,"3,062"
Western Pennsylvania,417592-G02,417592,SEWICKLEY,MAIN OFFICE,521 THORN ST,ALLEGHENY,SEWICKLEY,PA,15143-9998,Active,Owned,1381266,X1A979,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1981,"6,522"
Central Pennsylvania,417676-G01,417676,SHENANDOAH,MAIN OFFICE,119 N WHITE ST,SCHUYLKILL,SHENANDOAH,PA,17976-9998,Active,Owned,1381464,X1B012,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1936,"9,306"
Central Pennsylvania,417700-G01,417700,SHICKSHINNY,MAIN OFFICE,40 N CANAL ST,LUZERNE,SHICKSHINNY,PA,18655-9998,Active,Owned,1381526,X1B022,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1967,"3,670"
Western Pennsylvania,417760-G01,417760,SIGEL,MAIN OFFICE,8517 ROUTE 949,JEFFERSON,SIGEL,PA,15860-9800,Active,Owned,1381640,X1B054,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1965,860
Western Pennsylvania,417904-G01,417904,SOMERSET,MAIN OFFICE,201 N CENTER AVE,SOMERSET,SOMERSET,PA,15501-9998,Active,Owned,1436627,X1B121,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"11,154"
Western Pennsylvania,414656-G03,414656,SOUTH PARK,MAIN OFFICE,2560 BROWNSVILLE RD,ALLEGHENY,SOUTH PARK,PA,15129-9998,Active,Owned,1382232,X19408,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,7/1/2000,"5,075"
Philadelphia Metropolitan,417920-G01,417920,SOUTHAMPTON,MAIN OFFICE,1050 STREET RD,BUCKS,SOUTHAMPTON,PA,18966-9998,Active,Owned,1382331,X1B155,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,7/1/1975,"26,448"
Philadelphia Metropolitan,411627-G01,416087,SOUTHEASTERN,P&DC,1000 W VALLEY RD,CHESTER,SOUTHEASTERN,PA,19399-9998,Active,Owned,1441249,X1B156,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,9/1/1980,"318,155"
Philadelphia Metropolitan,411627-G01,416087,SOUTHEASTERN,P&DC,1000 W VALLEY RD,CHESTER,SOUTHEASTERN,PA,19399-9998,Active,Owned,1460155,15856,Administrative Office,Office of the Inspector General Office (OIG),Unknown,Unknown,Yes,9/1/1980,"318,155"
Philadelphia Metropolitan,411627-G01,416087,SOUTHEASTERN,P&DC,1000 W VALLEY RD,CHESTER,SOUTHEASTERN,PA,19399-9998,Active,Owned,1468018,16892,Post Office,Branch,Unknown,Unknown,Yes,9/1/1980,"318,155"
Philadelphia Metropolitan,411627-G01,416087,SOUTHEASTERN,P&DC,1000 W VALLEY RD,CHESTER,SOUTHEASTERN,PA,19399-9998,Active,Owned,1468355,16933,Post Office,Service Hub Facility (SHF),Unknown,Unknown,Yes,9/1/1980,"318,155"
Philadelphia Metropolitan,411627-G01,416087,SOUTHEASTERN,P&DC,1000 W VALLEY RD,CHESTER,SOUTHEASTERN,PA,19399-9998,Active,Owned,1476196,17837,Mail Processing,Processing and Distribution Center (PDC),Unknown,Unknown,Yes,9/1/1980,"318,155"
Philadelphia Metropolitan,411627-G01,416087,SOUTHEASTERN,P&DC,1000 W VALLEY RD,CHESTER,SOUTHEASTERN,PA,19399-9998,Active,Owned,1487094,18095,Other Customer Service,Computerized Forwarding System (CFS),Unknown,Unknown,Yes,9/1/1980,"318,155"
Philadelphia Metropolitan,411626-G02,411626,SOUTHEASTERN,VMF,1000 W VALLEY RD,CHESTER,SOUTHEASTERN,PA,19399-9331,Active,Owned,1436846,X1C715,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1980,0
Western Pennsylvania,417988-G02,417988,SPRAGGS,MAIN OFFICE,115 SPRAGGS RD,GREENE,SPRAGGS,PA,15362-9998,Active,Owned,1382506,X1B176,Post Office,Remotely Managed Post Office (RMPO),Lease Purchase,Lease Purchase,No,12/1/2000,928
Central Pennsylvania,418016-G01,418016,SPRING GLEN,MAIN OFFICE,2636 W MAIN ST,SCHUYLKILL,SPRING GLEN,PA,17978-9998,Active,Owned,1436635,X1B188,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1975,294
Western Pennsylvania,417996-G01,417996,SPRINGBORO,MAIN OFFICE,111 BEAVER ST,CRAWFORD,SPRINGBORO,PA,16435-9800,Active,Owned,1382562,X1B198,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1961,"1,697"
Western Pennsylvania,418012-G01,418012,SPRINGDALE,MAIN OFFICE,896 PITTSBURGH ST,ALLEGHENY,SPRINGDALE,PA,15144-9998,Active,Owned,1382569,X1B199,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1963,"3,664"
Western Pennsylvania,418088-G04,418088,STATE COLLEGE,MAIN OFFICE,237 S FRASER ST,ARMSTRONG,STATE COLLEGE,PA,16801-9998,Active,Owned,1383335,X1B319,Post Office,Main Post Office,Lease Purchase,Lease Purchase,No,2/1/1965,"28,172"
Central Pennsylvania,418208-G01,418208,STROUDSBURG,MAIN OFFICE,701 ANN ST,MONROE,STROUDSBURG,PA,18360-9998,Active,Owned,1383781,X1B400,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1934,"22,664"
Central Pennsylvania,418244-G01,418244,SUMMIT HILL,MAIN OFFICE,200 N MARKET ST,CARBON,SUMMIT HILL,PA,18250-9998,Active,Owned,1383924,X1B416,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1964,"2,736"
Central Pennsylvania,418256-G01,418256,SUNBURY,MAIN OFFICE,135 N 3RD ST,NORTHUMBERLAND,SUNBURY,PA,17801-9998,Active,Owned,1383977,X1B423,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1920,"13,026"
Philadelphia Metropolitan,418284-G01,418284,SWARTHMORE,MAIN OFFICE,105 RUTGERS AVE,DELAWARE,SWARTHMORE,PA,19081-9998,Active,Owned,1384101,X1B440,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1934,"5,660"
