Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
South Florida,119466-G07,119466,WEST PALM BEACH,P&DC,3200 SUMMIT BLVD,PALM BEACH,WEST PALM BEACH,FL,33416-3525,Active,Owned,1441377,Y23233,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1986,"303,032"
South Florida,119466-G07,119466,WEST PALM BEACH,P&DC,3200 SUMMIT BLVD,PALM BEACH,WEST PALM BEACH,FL,33416-3525,Active,Owned,1445784,10707,Post Office,Finance Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1986,"303,032"
South Florida,119465-G08,119449,WEST PALM BEACH,PALM BEACH GARDEN BR,3330 FAIRCHILD GARDENS AVE,PALM BEACH,PALM BEACH GARDENS,FL,33410-9998,Active,Owned,1438787,Y22639,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1984,"23,984"
South Florida,119465-G12,119454,WEST PALM BEACH,RIVIERA BEACH BRANCH,1905 BLUE HERON BLVD W,PALM BEACH,WEST PALM BEACH,FL,33404-9998,Active,Owned,1438815,Y22803,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1991,"31,523"
South Florida,119467-G01,119467,WEST PALM BEACH,VMF,3200 SUMMIT BLVD,PALM BEACH,WEST PALM BEACH,FL,33416-3599,Active,Owned,1439218,Y27464,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1986,"17,168"
Gulf Atlantic,119525-G01,119525,WHITE SPRINGS,MAIN OFFICE,16555 SPRING ST,HAMILTON,WHITE SPRINGS,FL,32096-9998,Active,Owned,1387534,Y23252,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1982,"2,000"
Suncoast,119615-G01,119615,WINDERMERE,MAIN OFFICE,9300 CONROY WINDERMERE RD,ORANGE,WINDERMERE,FL,34786-9998,Active,Owned,1387924,Y23266,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1994,"10,632"
Suncoast,119645-G03,119646,WINTER GARDEN,MAIN OFFICE,15155 W COLONIAL DR,ORANGE,WINTER GARDEN,FL,34787-9998,Active,Owned,1388040,Y23269,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1999,"19,711"
Suncoast,119660-G02,119661,WINTER HAVEN,FLORENCE VILLA BR,1401 1ST ST N,POLK,WINTER HAVEN,FL,33881-2404,Active,Owned,1363565,Y21860,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1991,"18,034"
Suncoast,119660-G04,119660,WINTER HAVEN,MAIN OFFICE,111 W CENTRAL AVE,POLK,WINTER HAVEN,FL,33880-9998,Active,Owned,1388042,Y23270,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1967,"21,059"
Suncoast,119675-G01,119677,WINTER PARK,ALOMA BRANCH,221 DRIGGS DR,DOUGHERTY,WINTER PARK,FL,32792-9997,Active,Owned,1438607,Y21351,Post Office,Finance Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1975,"5,820"
Suncoast,119675-G04,119675,WINTER PARK,MAIN OFFICE,300 N NEW YORK AVE,ORANGE,WINTER PARK,FL,32789-9998,Active,Owned,1388044,Y23272,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1965,"21,773"
Gulf Atlantic,119705-G01,119705,WORTHINGTON SPRINGS,MO MODULAR (BUILDING,11972 SW 37TH TRL,UNION,LAKE BUTLER,FL,32054-7642,Active,Owned,1388322,Y23281,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,11/1/1995,992
Suncoast,119810-G01,119810,ZEPHYRHILLS,MAIN OFFICE,38032 POSTAL DR,PASCO,ZEPHYRHILLS,FL,33542-9998,Active,Owned,1388586,Y23295,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1977,"37,933"
Suncoast,119810-G03,119810,ZEPHYRHILLS,TRAILER MAIN OFFICE,,PASCO,ZEPHYRHILLS,FL,33542-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
Total,,,,,,,,,,,,,,,,,,,,"17,950,901"
Count,,,,,,,,,,,,,,,,,,,,392
