Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Gateway,167848-G01,167848,TOWER HILL,MAIN OFFICE,105 S MICHIGAN ST,SHELBY,TOWER HILL,IL,62571-9998,Active,Owned,1384878,W15303,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1994,"1,265"
Gateway,167866-G02,167866,TRILLA,MAIN OFFICE MODULAR,102 W TRILLA RD,COLES,TRILLA,IL,62469-9998,Active,Owned,1385011,W15309,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,4/1/1999,635
Gateway,167914-G01,167914,TUSCOLA,MAIN OFFICE,120 E SALE ST,DOUGLAS,TUSCOLA,IL,61953-9998,Active,Owned,1385213,W15321,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"6,776"
Gateway,167944-G03,167944,URBANA,MAIN OFFICE,3100 E TATMAN CT,CHAMPAIGN,URBANA,IL,61802-9998,Active,Owned,1385569,W15344,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1998,"27,544"
Gateway,167980-G01,167980,VANDALIA,MAIN OFFICE,304 S 4TH ST,FAYETTE,VANDALIA,IL,62471-9998,Active,Owned,1385743,W15356,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"6,110"
Gateway,168016-G02,168016,VERMILION,Retail office,109 EDGAR ST,EDGAR,VERMILION,IL,61955-7501,Active,Owned,1385840,W15364,Post Office,Remotely Managed Post Office (RMPO),Lease Purchase,Lease Purchase,No,10/1/1998,"1,050"
Central Illinois,168070-G02,168070,VILLA PARK,MAIN OFFICE,1415 S ARDMORE AVE,DU PAGE,VILLA PARK,IL,60181-4906,Active,Owned,1385972,W15378,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1992,"26,443"
Gateway,168088-G01,168088,VIRDEN,MAIN OFFICE,211 N SPRINGFIELD ST,MACOUPIN,VIRDEN,IL,62690-9998,Active,Owned,1386038,W15385,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1938,"4,915"
Lakeland,168112-G01,168112,WADSWORTH,MAIN OFFICE,39067 N CAROLINE AVE,LAKE,WADSWORTH,IL,60083-8931,Active,Owned,1386138,W15406,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1995,"3,808"
Gateway,168118-G01,168118,WAGGONER,MAIN OFFICE,130 W MAIN ST,MONTGOMERY,WAGGONER,IL,62572-9998,Active,Owned,1386143,W15407,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,0
Gateway,168166-G01,168166,WALTONVILLE,MAIN OFFICE,504 E MAIN ST,JEFFERSON,WALTONVILLE,IL,62894-9997,Active,Owned,1386343,W15424,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,10/1/1997,675
Central Illinois,168190-G01,168190,WARRENVILLE,MAIN OFFICE,3S101 ROCKWELL ST,DU PAGE,WARRENVILLE,IL,60555-9998,Active,Owned,1386452,W15435,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1992,"17,237"
Central Illinois,168238-G01,168238,WATSEKA,MAIN OFFICE,101 W WALNUT ST,IROQUOIS,WATSEKA,IL,60970-9800,Active,Owned,1386640,W15455,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"6,976"
Lakeland,168256-G01,168256,WAUKEGAN,MAIN OFFICE,326 N GENESEE ST,LAKE,WAUKEGAN,IL,60085-4257,Active,Owned,1386669,W15458,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"30,862"
Central Illinois,168328-G01,168328,WEST CHICAGO,MAIN OFFICE,1130 W WASHINGTON ST,DU PAGE,WEST CHICAGO,IL,60185-2622,Active,Owned,1386986,W15482,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1990,"24,746"
Gateway,168358-G01,168358,WEST FRANKFORT,MAIN OFFICE,219 E MAIN ST,FRANKLIN,WEST FRANKFORT,IL,62896-9998,Active,Owned,1387028,W15486,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1936,"6,290"
Central Illinois,168370-G01,168370,WESTMONT,MAIN OFFICE,5707 S CASS AVE,DU PAGE,WESTMONT,IL,60559-9998,Active,Owned,1387321,W15509,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1976,"12,267"
Gateway,168400-G03,168400,WESTVILLE,MAIN OFFICE,300 S STATE ST,VERMILION,WESTVILLE,IL,61883-9998,Active,Owned,1387395,W15514,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1982,"2,960"
Central Illinois,168412-G01,168412,WHEATON,MAIN OFFICE,122 N WHEATON AVE,DU PAGE,WHEATON,IL,60187-5139,Active,Owned,1387452,W15518,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1955,"27,768"
Lakeland,168424-G02,168424,WHEELING,MAIN OFFICE,250 W DUNDEE RD,COOK,WHEELING,IL,60090-4756,Active,Owned,1387464,W15521,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1992,"19,429"
Gateway,168430-G01,168430,WHITEHALL,MAIN OFFICE,120 S JACKSONVILLE ST,GREENE,WHITE HALL,IL,62092-9998,Active,Owned,1387490,W15524,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1937,"6,769"
Gateway,168466-G02,168466,WILLIAMSVILLE,MAIN OFFICE,100 E MAIN ST,SANGAMON,WILLIAMSVILLE,IL,62693-9998,Active,Owned,1387775,W15539,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,"3,605"
Lakeland,168490-G01,168490,WILMETTE,MAIN OFFICE,1241 CENTRAL AVE,COOK,WILMETTE,IL,60091-2571,Active,Owned,1387838,W15553,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"19,924"
Central Illinois,168496-G01,168496,WILMINGTON,MAIN OFFICE,301 N WATER ST,WILL,WILMINGTON,IL,60481-9998,Active,Owned,1387847,W15555,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1979,"4,440"
Gateway,168520-G02,168520,WINDSOR,MAIN OFFICE,1105 MAINE ST,SHELBY,WINDSOR,IL,61957-9998,Active,Owned,1387955,W15559,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1972,"2,868"
Lakeland,168538-G01,168538,WINNEBAGO,MAIN OFFICE,105 LANDMARK DR,WINNEBAGO,WINNEBAGO,IL,61088-8591,Active,Owned,1387996,W15567,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,10/1/1999,"5,390"
Lakeland,168570-G01,168570,WONDER LAKE,MAIN OFFICE,3710 E WONDER LAKE RD,MCHENRY,WONDER LAKE,IL,60097-9800,Active,Owned,1388137,W15579,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/2002,"7,010"
Central Illinois,168580-G01,168580,WOOD DALE,MAIN OFFICE,270 N WOOD DALE RD,DU PAGE,WOOD DALE,IL,60191-2094,Active,Owned,1388139,W15581,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,7/1/1977,"7,840"
Gateway,168604-G01,168604,WOOD RIVER,MAIN OFFICE,161 E FERGUSON AVE,MADISON,WOOD RIVER,IL,62095-9998,Active,Owned,1388146,W15586,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"6,411"
Lakeland,168616-G02,168616,WOODSTOCK,MAIN OFFICE,1050 COUNTRY CLUB RD,MCHENRY,WOODSTOCK,IL,60098-6402,Active,Owned,1388249,W15606,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1991,"22,518"
Central Illinois,168634-G01,168634,WORTH,MAIN OFFICE,11114 S HARLEM AVE,COOK,WORTH,IL,60482-9998,Active,Owned,1388309,W15614,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1969,"28,512"
Central Illinois,168646-G01,168646,WYANET,MAIN OFFICE,106 W MAIN ST,BUREAU,WYANET,IL,61379-9700,Active,Owned,1388363,W15621,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1975,"1,392"
Central Illinois,168676-G03,168676,YORKVILLE,MAIN OFFICE,601 E COUNTRYSIDE PKWY,KENDALL,YORKVILLE,IL,60560-9997,Active,Owned,1388507,W15637,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,4/1/2006,"24,345"
Lakeland,168694-G02,168694,ZION,MAIN OFFICE,1225 SHILOH BLVD,LAKE,ZION,IL,60099-2683,Active,Owned,1388592,W15645,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1958,"6,052"
Total,,,,,,,,,,,,,,,,,,,,"31,899,298"
Count,,,,,,,,,,,,,,,,,,,,424
